PairID,Pred_Score
ENG-train-2151,0.17
ENG-train-2152,0.17
ENG-train-2153,0.00
ENG-train-2154,0.09
ENG-train-2155,0.15
ENG-train-2156,0.16
ENG-train-2157,0.17
ENG-train-2158,0.10
ENG-train-2159,0.43
ENG-train-2160,0.07
ENG-train-2161,0.00
ENG-train-2162,0.15
ENG-train-2163,0.12
ENG-train-2164,0.22
ENG-train-2165,0.10
ENG-train-2166,0.00
ENG-train-2167,0.07
ENG-train-2168,0.05
ENG-train-2169,0.14
ENG-train-2170,0.43
ENG-train-2171,0.09
ENG-train-2172,0.25
ENG-train-2173,0.12
ENG-train-2174,0.16
ENG-train-2175,0.20
ENG-train-2176,0.15
ENG-train-2177,0.09
ENG-train-2178,0.11
ENG-train-2179,0.25
ENG-train-2180,0.25
ENG-train-2181,0.09
ENG-train-2182,0.18
ENG-train-2183,0.11
ENG-train-2184,0.25
ENG-train-2185,0.20
ENG-train-2186,0.18
ENG-train-2187,0.14
ENG-train-2188,0.12
ENG-train-2189,0.06
ENG-train-2190,0.17
ENG-train-2191,0.05
ENG-train-2192,0.18
ENG-train-2193,0.00
ENG-train-2194,0.50
ENG-train-2195,0.00
ENG-train-2196,0.50
ENG-train-2197,0.22
ENG-train-2198,0.00
ENG-train-2199,0.00
ENG-train-2200,0.11
ENG-train-2201,0.10
ENG-train-2202,0.00
ENG-train-2203,0.00
ENG-train-2204,0.13
ENG-train-2205,0.12
ENG-train-2206,0.25
ENG-train-2207,0.40
ENG-train-2208,0.18
ENG-train-2209,0.20
ENG-train-2210,0.25
ENG-train-2211,0.30
ENG-train-2212,0.29
ENG-train-2213,0.10
ENG-train-2214,0.18
ENG-train-2215,0.29
ENG-train-2216,0.00
ENG-train-2217,0.27
ENG-train-2218,0.09
ENG-train-2219,0.22
ENG-train-2220,0.30
ENG-train-2221,0.00
ENG-train-2222,0.19
ENG-train-2223,0.00
ENG-train-2224,0.19
ENG-train-2225,0.00
ENG-train-2226,0.14
ENG-train-2227,0.20
ENG-train-2228,0.06
ENG-train-2229,0.18
ENG-train-2230,0.20
ENG-train-2231,0.18
ENG-train-2232,0.00
ENG-train-2233,0.08
ENG-train-2234,0.00
ENG-train-2235,0.00
ENG-train-2236,0.05
ENG-train-2237,0.18
ENG-train-2238,0.25
ENG-train-2239,0.22
ENG-train-2240,1.00
ENG-train-2241,0.06
ENG-train-2242,0.18
ENG-train-2243,0.22
ENG-train-2244,0.00
ENG-train-2245,0.17
ENG-train-2246,0.00
ENG-train-2247,0.00
ENG-train-2248,0.00
ENG-train-2249,0.18
ENG-train-2250,0.23
ENG-train-2251,0.14
ENG-train-2252,0.04
ENG-train-2253,0.71
ENG-train-2254,0.10
ENG-train-2255,0.23
ENG-train-2256,0.00
ENG-train-2257,0.07
ENG-train-2258,0.10
ENG-train-2259,0.33
ENG-train-2260,0.00
ENG-train-2261,0.08
ENG-train-2262,0.00
ENG-train-2263,0.20
ENG-train-2264,0.15
ENG-train-2265,0.17
ENG-train-2266,0.00
ENG-train-2267,0.11
ENG-train-2268,0.00
ENG-train-2269,0.12
ENG-train-2270,0.42
ENG-train-2271,0.08
ENG-train-2272,0.07
ENG-train-2273,0.00
ENG-train-2274,0.08
ENG-train-2275,0.06
ENG-train-2276,0.11
ENG-train-2277,0.09
ENG-train-2278,0.40
ENG-train-2279,0.29
ENG-train-2280,0.05
ENG-train-2281,0.17
ENG-train-2282,0.00
ENG-train-2283,0.00
ENG-train-2284,0.07
ENG-train-2285,0.22
ENG-train-2286,0.07
ENG-train-2287,0.09
ENG-train-2288,0.14
ENG-train-2289,0.00
ENG-train-2290,0.25
ENG-train-2291,0.23
ENG-train-2292,0.14
ENG-train-2293,0.19
ENG-train-2294,0.00
ENG-train-2295,0.18
ENG-train-2296,0.00
ENG-train-2297,0.33
ENG-train-2298,0.12
ENG-train-2299,0.25
ENG-train-2300,0.18
ENG-train-2301,0.11
ENG-train-2302,0.08
ENG-train-2303,0.06
ENG-train-2304,0.17
ENG-train-2305,0.16
ENG-train-2306,0.06
ENG-train-2307,0.33
ENG-train-2308,0.22
ENG-train-2309,0.00
ENG-train-2310,0.07
ENG-train-2311,0.17
ENG-train-2312,0.00
ENG-train-2313,0.09
ENG-train-2314,0.22
ENG-train-2315,0.00
ENG-train-2316,0.17
ENG-train-2317,0.09
ENG-train-2318,0.08
ENG-train-2319,0.17
ENG-train-2320,0.25
ENG-train-2321,0.09
ENG-train-2322,0.25
ENG-train-2323,0.08
ENG-train-2324,0.25
ENG-train-2325,0.33
ENG-train-2326,0.07
ENG-train-2327,0.30
ENG-train-2328,0.00
ENG-train-2329,0.10
ENG-train-2330,0.00
ENG-train-2331,0.30
ENG-train-2332,0.25
ENG-train-2333,0.18
ENG-train-2334,0.25
ENG-train-2335,0.75
ENG-train-2336,0.25
ENG-train-2337,0.25
ENG-train-2338,0.29
ENG-train-2339,0.55
ENG-train-2340,0.17
ENG-train-2341,0.11
ENG-train-2342,0.08
ENG-train-2343,0.05
ENG-train-2344,0.14
ENG-train-2345,0.08
ENG-train-2346,0.08
ENG-train-2347,0.05
ENG-train-2348,0.35
ENG-train-2349,0.00
ENG-train-2350,0.38
ENG-train-2351,0.09
ENG-train-2352,0.36
ENG-train-2353,0.33
ENG-train-2354,0.29
ENG-train-2355,0.06
ENG-train-2356,0.05
ENG-train-2357,0.15
ENG-train-2358,0.22
ENG-train-2359,0.11
ENG-train-2360,0.19
ENG-train-2361,0.10
ENG-train-2362,0.20
ENG-train-2363,0.18
ENG-train-2364,0.27
ENG-train-2365,0.20
ENG-train-2366,0.03
ENG-train-2367,0.50
ENG-train-2368,0.14
ENG-train-2369,0.00
ENG-train-2370,0.14
ENG-train-2371,0.00
ENG-train-2372,0.50
ENG-train-2373,0.22
ENG-train-2374,0.07
ENG-train-2375,0.10
ENG-train-2376,0.44
ENG-train-2377,0.30
ENG-train-2378,0.00
ENG-train-2379,0.28
ENG-train-2380,0.32
ENG-train-2381,0.14
ENG-train-2382,0.00
ENG-train-2383,0.25
ENG-train-2384,0.05
ENG-train-2385,0.33
ENG-train-2386,0.25
ENG-train-2387,0.00
ENG-train-2388,0.11
ENG-train-2389,0.10
ENG-train-2390,0.06
ENG-train-2391,0.00
ENG-train-2392,0.00
ENG-train-2393,0.12
ENG-train-2394,0.22
ENG-train-2395,0.08
ENG-train-2396,0.10
ENG-train-2397,0.25
ENG-train-2398,0.20
ENG-train-2399,0.00
ENG-train-2400,0.14
ENG-train-2401,0.29
ENG-train-2402,0.09
ENG-train-2403,0.17
ENG-train-2404,0.22
ENG-train-2405,0.00
ENG-train-2406,0.11
ENG-train-2407,0.20
ENG-train-2408,0.21
ENG-train-2409,0.20
ENG-train-2410,0.33
ENG-train-2411,0.00
ENG-train-2412,0.12
ENG-train-2413,0.06
ENG-train-2414,0.11
ENG-train-2415,0.25
ENG-train-2416,0.60
ENG-train-2417,0.25
ENG-train-2418,0.09
ENG-train-2419,0.18
ENG-train-2420,0.12
ENG-train-2421,0.10
ENG-train-2422,0.14
ENG-train-2423,0.00
ENG-train-2424,0.00
ENG-train-2425,0.00
ENG-train-2426,0.29
ENG-train-2427,0.00
ENG-train-2428,0.45
ENG-train-2429,0.06
ENG-train-2430,0.42
ENG-train-2431,0.30
ENG-train-2432,0.13
ENG-train-2433,0.00
ENG-train-2434,0.10
ENG-train-2435,0.22
ENG-train-2436,0.00
ENG-train-2437,0.00
ENG-train-2438,0.06
ENG-train-2439,0.07
ENG-train-2440,0.43
ENG-train-2441,0.24
ENG-train-2442,0.12
ENG-train-2443,0.00
ENG-train-2444,0.20
ENG-train-2445,0.32
ENG-train-2446,0.08
ENG-train-2447,0.10
ENG-train-2448,0.06
ENG-train-2449,0.00
ENG-train-2450,0.12
ENG-train-2451,0.11
ENG-train-2452,0.18
ENG-train-2453,0.14
ENG-train-2454,0.14
ENG-train-2455,0.17
ENG-train-2456,0.14
ENG-train-2457,0.15
ENG-train-2458,0.00
ENG-train-2459,0.24
ENG-train-2460,0.10
ENG-train-2461,0.15
ENG-train-2462,0.06
ENG-train-2463,0.08
ENG-train-2464,0.12
ENG-train-2465,0.08
ENG-train-2466,0.05
ENG-train-2467,0.25
ENG-train-2468,0.46
ENG-train-2469,0.06
ENG-train-2470,0.11
ENG-train-2471,0.44
ENG-train-2472,0.07
ENG-train-2473,0.08
ENG-train-2474,0.19
ENG-train-2475,0.40
ENG-train-2476,0.05
ENG-train-2477,0.12
ENG-train-2478,0.13
ENG-train-2479,0.11
ENG-train-2480,0.44
ENG-train-2481,0.20
ENG-train-2482,0.13
ENG-train-2483,0.07
ENG-train-2484,0.30
ENG-train-2485,0.27
ENG-train-2486,0.09
ENG-train-2487,0.20
ENG-train-2488,0.25
ENG-train-2489,0.20
ENG-train-2490,0.60
ENG-train-2491,0.25
ENG-train-2492,0.16
ENG-train-2493,0.04
ENG-train-2494,0.14
ENG-train-2495,0.29
ENG-train-2496,0.07
ENG-train-2497,0.07
ENG-train-2498,0.22
ENG-train-2499,0.25
ENG-train-2500,0.00
ENG-train-2501,0.25
ENG-train-2502,0.00
ENG-train-2503,0.12
ENG-train-2504,0.00
ENG-train-2505,0.18
ENG-train-2506,0.11
ENG-train-2507,0.19
ENG-train-2508,0.40
ENG-train-2509,0.00
ENG-train-2510,0.08
ENG-train-2511,0.12
ENG-train-2512,0.06
ENG-train-2513,0.20
ENG-train-2514,0.10
ENG-train-2515,0.08
ENG-train-2516,0.09
ENG-train-2517,0.50
ENG-train-2518,0.09
ENG-train-2519,0.15
ENG-train-2520,0.00
ENG-train-2521,0.00
ENG-train-2522,0.08
ENG-train-2523,0.20
ENG-train-2524,0.12
ENG-train-2525,0.05
ENG-train-2526,0.00
ENG-train-2527,0.00
ENG-train-2528,0.17
ENG-train-2529,0.15
ENG-train-2530,0.14
ENG-train-2531,0.07
ENG-train-2532,0.00
ENG-train-2533,0.04
ENG-train-2534,0.38
ENG-train-2535,0.33
ENG-train-2536,0.22
ENG-train-2537,0.14
ENG-train-2538,0.11
ENG-train-2539,0.23
ENG-train-2540,0.00
ENG-train-2541,0.05
ENG-train-2542,0.10
ENG-train-2543,0.14
ENG-train-2544,0.12
ENG-train-2545,0.08
ENG-train-2546,0.50
ENG-train-2547,0.33
ENG-train-2548,0.31
ENG-train-2549,0.00
ENG-train-2550,0.10
ENG-train-2551,0.39
ENG-train-2552,0.00
ENG-train-2553,0.17
ENG-train-2554,0.29
ENG-train-2555,0.10
ENG-train-2556,0.31
ENG-train-2557,0.05
ENG-train-2558,0.00
ENG-train-2559,0.12
ENG-train-2560,0.07
ENG-train-2561,0.12
ENG-train-2562,0.08
ENG-train-2563,0.12
ENG-train-2564,0.43
ENG-train-2565,0.12
ENG-train-2566,0.31
ENG-train-2567,0.18
ENG-train-2568,0.44
ENG-train-2569,0.00
ENG-train-2570,0.20
ENG-train-2571,0.12
ENG-train-2572,0.25
ENG-train-2573,0.05
ENG-train-2574,0.07
ENG-train-2575,0.00
ENG-train-2576,0.23
ENG-train-2577,0.08
ENG-train-2578,0.09
ENG-train-2579,0.00
ENG-train-2580,0.17
ENG-train-2581,0.23
ENG-train-2582,0.05
ENG-train-2583,0.15
ENG-train-2584,0.00
ENG-train-2585,0.24
ENG-train-2586,0.20
ENG-train-2587,0.25
ENG-train-2588,0.12
ENG-train-2589,0.00
ENG-train-2590,0.14
ENG-train-2591,0.29
ENG-train-2592,0.04
ENG-train-2593,0.60
ENG-train-2594,0.20
ENG-train-2595,0.12
ENG-train-2596,0.56
ENG-train-2597,0.22
ENG-train-2598,0.05
ENG-train-2599,0.14
ENG-train-2600,0.07
ENG-train-2601,0.14
ENG-train-2602,0.06
ENG-train-2603,0.18
ENG-train-2604,0.07
ENG-train-2605,0.00
ENG-train-2606,0.14
ENG-train-2607,0.10
ENG-train-2608,0.07
ENG-train-2609,0.22
ENG-train-2610,0.33
ENG-train-2611,0.25
ENG-train-2612,0.14
ENG-train-2613,0.08
ENG-train-2614,0.11
ENG-train-2615,0.20
ENG-train-2616,0.00
ENG-train-2617,0.11
ENG-train-2618,0.20
ENG-train-2619,0.00
ENG-train-2620,0.24
ENG-train-2621,0.09
ENG-train-2622,0.06
ENG-train-2623,0.15
ENG-train-2624,0.00
ENG-train-2625,0.06
ENG-train-2626,0.18
ENG-train-2627,0.14
ENG-train-2628,0.00
ENG-train-2629,0.10
ENG-train-2630,0.12
ENG-train-2631,0.20
ENG-train-2632,0.17
ENG-train-2633,0.09
ENG-train-2634,0.14
ENG-train-2635,0.00
ENG-train-2636,0.17
ENG-train-2637,0.00
ENG-train-2638,0.17
ENG-train-2639,0.06
ENG-train-2640,0.15
ENG-train-2641,0.08
ENG-train-2642,0.22
ENG-train-2643,0.25
ENG-train-2644,0.38
ENG-train-2645,0.42
ENG-train-2646,0.00
ENG-train-2647,0.10
ENG-train-2648,0.25
ENG-train-2649,0.00
ENG-train-2650,0.12
ENG-train-2651,0.13
ENG-train-2652,0.11
ENG-train-2653,0.14
ENG-train-2654,0.30
ENG-train-2655,0.00
ENG-train-2656,0.00
ENG-train-2657,0.33
ENG-train-2658,0.11
ENG-train-2659,0.20
ENG-train-2660,0.05
ENG-train-2661,0.15
ENG-train-2662,0.00
ENG-train-2663,0.00
ENG-train-2664,0.20
ENG-train-2665,0.19
ENG-train-2666,0.18
ENG-train-2667,0.19
ENG-train-2668,0.10
ENG-train-2669,0.11
ENG-train-2670,0.12
ENG-train-2671,0.17
ENG-train-2672,0.33
ENG-train-2673,0.11
ENG-train-2674,0.13
ENG-train-2675,0.07
ENG-train-2676,0.29
ENG-train-2677,0.11
ENG-train-2678,0.18
ENG-train-2679,0.08
ENG-train-2680,0.25
ENG-train-2681,0.00
ENG-train-2682,0.15
ENG-train-2683,0.05
ENG-train-2684,0.00
ENG-train-2685,0.25
ENG-train-2686,0.06
ENG-train-2687,0.22
ENG-train-2688,0.20
ENG-train-2689,0.00
ENG-train-2690,0.20
ENG-train-2691,0.00
ENG-train-2692,0.00
ENG-train-2693,0.20
ENG-train-2694,0.10
ENG-train-2695,0.25
ENG-train-2696,0.44
ENG-train-2697,0.12
ENG-train-2698,0.05
ENG-train-2699,0.23
ENG-train-2700,0.22
ENG-train-2701,0.06
ENG-train-2702,0.11
ENG-train-2703,0.10
ENG-train-2704,0.22
ENG-train-2705,0.05
ENG-train-2706,0.29
ENG-train-2707,0.12
ENG-train-2708,0.20
ENG-train-2709,0.15
ENG-train-2710,0.20
ENG-train-2711,0.00
ENG-train-2712,0.04
ENG-train-2713,0.17
ENG-train-2714,0.05
ENG-train-2715,0.15
ENG-train-2716,0.20
ENG-train-2717,0.22
ENG-train-2718,0.17
ENG-train-2719,0.07
ENG-train-2720,0.00
ENG-train-2721,0.12
ENG-train-2722,0.06
ENG-train-2723,0.19
ENG-train-2724,0.08
ENG-train-2725,0.00
ENG-train-2726,0.00
ENG-train-2727,0.11
ENG-train-2728,0.07
ENG-train-2729,0.10
ENG-train-2730,0.07
ENG-train-2731,0.00
ENG-train-2732,0.06
ENG-train-2733,0.16
ENG-train-2734,0.12
ENG-train-2735,0.00
ENG-train-2736,0.23
ENG-train-2737,0.13
ENG-train-2738,0.00
ENG-train-2739,0.06
ENG-train-2740,0.08
ENG-train-2741,0.08
ENG-train-2742,0.20
ENG-train-2743,0.33
ENG-train-2744,0.06
ENG-train-2745,0.08
ENG-train-2746,0.00
ENG-train-2747,0.00
ENG-train-2748,0.20
ENG-train-2749,0.20
ENG-train-2750,0.29
ENG-train-2751,0.00
ENG-train-2752,0.10
ENG-train-2753,0.13
ENG-train-2754,0.00
ENG-train-2755,0.15
ENG-train-2756,0.29
ENG-train-2757,0.12
ENG-train-2758,0.00
ENG-train-2759,0.09
ENG-train-2760,0.00
ENG-train-2761,0.10
ENG-train-2762,0.13
ENG-train-2763,0.08
ENG-train-2764,0.04
ENG-train-2765,0.30
ENG-train-2766,0.15
ENG-train-2767,0.08
ENG-train-2768,0.29
ENG-train-2769,0.20
ENG-train-2770,0.18
ENG-train-2771,0.18
ENG-train-2772,0.06
ENG-train-2773,0.27
ENG-train-2774,0.00
ENG-train-2775,0.08
ENG-train-2776,0.14
ENG-train-2777,0.20
ENG-train-2778,0.14
ENG-train-2779,0.17
ENG-train-2780,0.00
ENG-train-2781,0.10
ENG-train-2782,0.21
ENG-train-2783,0.11
ENG-train-2784,0.44
ENG-train-2785,0.05
ENG-train-2786,0.14
ENG-train-2787,0.00
ENG-train-2788,0.06
ENG-train-2789,0.20
ENG-train-2790,0.25
ENG-train-2791,0.08
ENG-train-2792,0.07
ENG-train-2793,0.04
ENG-train-2794,0.18
ENG-train-2795,0.00
ENG-train-2796,0.08
ENG-train-2797,0.55
ENG-train-2798,0.17
ENG-train-2799,0.43
ENG-train-2800,0.07
ENG-train-2801,0.11
ENG-train-2802,0.20
ENG-train-2803,0.06
ENG-train-2804,0.12
ENG-train-2805,0.00
ENG-train-2806,0.06
ENG-train-2807,0.00
ENG-train-2808,0.00
ENG-train-2809,0.15
ENG-train-2810,0.00
ENG-train-2811,0.05
ENG-train-2812,0.11
ENG-train-2813,0.00
ENG-train-2814,0.09
ENG-train-2815,0.12
ENG-train-2816,0.19
ENG-train-2817,0.25
ENG-train-2818,0.38
ENG-train-2819,0.17
ENG-train-2820,0.08
ENG-train-2821,0.29
ENG-train-2822,0.07
ENG-train-2823,0.00
ENG-train-2824,0.20
ENG-train-2825,0.22
ENG-train-2826,0.25
ENG-train-2827,0.00
ENG-train-2828,0.17
ENG-train-2829,0.22
ENG-train-2830,0.07
ENG-train-2831,0.18
ENG-train-2832,0.12
ENG-train-2833,0.07
ENG-train-2834,0.46
ENG-train-2835,0.17
ENG-train-2836,0.21
ENG-train-2837,0.20
ENG-train-2838,0.22
ENG-train-2839,0.10
ENG-train-2840,0.05
ENG-train-2841,0.20
ENG-train-2842,0.00
ENG-train-2843,0.07
ENG-train-2844,0.05
ENG-train-2845,0.00
ENG-train-2846,0.08
ENG-train-2847,0.08
ENG-train-2848,0.00
ENG-train-2849,0.17
ENG-train-2850,0.07
ENG-train-2851,0.20
ENG-train-2852,0.15
ENG-train-2853,0.20
ENG-train-2854,0.00
ENG-train-2855,0.00
ENG-train-2856,0.06
ENG-train-2857,0.20
ENG-train-2858,0.05
ENG-train-2859,0.00
ENG-train-2860,0.25
ENG-train-2861,0.30
ENG-train-2862,0.14
ENG-train-2863,0.06
ENG-train-2864,0.05
ENG-train-2865,0.10
ENG-train-2866,0.16
ENG-train-2867,0.12
ENG-train-2868,0.14
ENG-train-2869,0.12
ENG-train-2870,0.00
ENG-train-2871,0.12
ENG-train-2872,0.10
ENG-train-2873,0.00
ENG-train-2874,0.00
ENG-train-2875,0.12
ENG-train-2876,0.00
ENG-train-2877,0.00
ENG-train-2878,0.25
ENG-train-2879,0.00
ENG-train-2880,0.00
ENG-train-2881,0.05
ENG-train-2882,0.00
ENG-train-2883,0.14
ENG-train-2884,0.21
ENG-train-2885,0.00
ENG-train-2886,0.00
ENG-train-2887,0.10
ENG-train-2888,0.00
ENG-train-2889,0.00
ENG-train-2890,0.17
ENG-train-2891,0.12
ENG-train-2892,0.29
ENG-train-2893,0.12
ENG-train-2894,0.31
ENG-train-2895,0.09
ENG-train-2896,0.18
ENG-train-2897,0.05
ENG-train-2898,0.05
ENG-train-2899,0.06
ENG-train-2900,0.04
ENG-train-2901,0.00
ENG-train-2902,0.07
ENG-train-2903,0.25
ENG-train-2904,0.20
ENG-train-2905,0.00
ENG-train-2906,0.14
ENG-train-2907,0.30
ENG-train-2908,0.08
ENG-train-2909,0.12
ENG-train-2910,0.27
ENG-train-2911,0.16
ENG-train-2912,0.11
ENG-train-2913,0.23
ENG-train-2914,0.10
ENG-train-2915,0.13
ENG-train-2916,0.00
ENG-train-2917,0.00
ENG-train-2918,0.29
ENG-train-2919,0.22
ENG-train-2920,0.13
ENG-train-2921,0.17
ENG-train-2922,0.00
ENG-train-2923,0.27
ENG-train-2924,0.25
ENG-train-2925,0.14
ENG-train-2926,0.33
ENG-train-2927,0.27
ENG-train-2928,0.09
ENG-train-2929,0.07
ENG-train-2930,0.00
ENG-train-2931,0.11
ENG-train-2932,0.60
ENG-train-2933,0.00
ENG-train-2934,0.33
ENG-train-2935,0.18
ENG-train-2936,0.04
ENG-train-2937,0.00
ENG-train-2938,0.10
ENG-train-2939,0.17
ENG-train-2940,0.00
ENG-train-2941,0.12
ENG-train-2942,0.18
ENG-train-2943,0.10
ENG-train-2944,0.05
ENG-train-2945,0.07
ENG-train-2946,0.18
ENG-train-2947,0.22
ENG-train-2948,0.00
ENG-train-2949,0.15
ENG-train-2950,0.05
ENG-train-2951,0.12
ENG-train-2952,0.25
ENG-train-2953,0.20
ENG-train-2954,0.06
ENG-train-2955,0.10
ENG-train-2956,0.05
ENG-train-2957,0.00
ENG-train-2958,0.00
ENG-train-2959,0.25
ENG-train-2960,0.20
ENG-train-2961,0.00
ENG-train-2962,0.22
ENG-train-2963,0.20
ENG-train-2964,0.07
ENG-train-2965,0.00
ENG-train-2966,0.11
ENG-train-2967,0.17
ENG-train-2968,0.50
ENG-train-2969,0.00
ENG-train-2970,0.00
ENG-train-2971,0.25
ENG-train-2972,0.04
ENG-train-2973,0.08
ENG-train-2974,0.07
ENG-train-2975,0.00
ENG-train-2976,0.00
ENG-train-2977,0.20
ENG-train-2978,0.08
ENG-train-2979,0.25
ENG-train-2980,0.00
ENG-train-2981,0.00
ENG-train-2982,0.07
ENG-train-2983,0.10
ENG-train-2984,0.00
ENG-train-2985,0.09
ENG-train-2986,0.27
ENG-train-2987,0.10
ENG-train-2988,0.00
ENG-train-2989,0.17
ENG-train-2990,0.20
ENG-train-2991,0.08
ENG-train-2992,0.09
ENG-train-2993,0.13
ENG-train-2994,0.00
ENG-train-2995,0.17
ENG-train-2996,0.05
ENG-train-2997,0.00
ENG-train-2998,0.20
ENG-train-2999,0.15
ENG-train-3000,0.08
ENG-train-3001,0.17
ENG-train-3002,0.05
ENG-train-3003,0.05
ENG-train-3004,0.07
ENG-train-3005,0.14
ENG-train-3006,0.08
ENG-train-3007,0.12
ENG-train-3008,0.14
ENG-train-3009,0.06
ENG-train-3010,0.15
ENG-train-3011,0.00
ENG-train-3012,0.00
ENG-train-3013,0.00
ENG-train-3014,0.00
ENG-train-3015,0.00
ENG-train-3016,0.00
ENG-train-3017,0.08
ENG-train-3018,0.20
ENG-train-3019,0.20
ENG-train-3020,0.33
ENG-train-3021,0.11
ENG-train-3022,0.00
ENG-train-3023,0.00
ENG-train-3024,0.23
ENG-train-3025,0.00
ENG-train-3026,0.43
ENG-train-3027,0.00
ENG-train-3028,0.13
ENG-train-3029,0.05
ENG-train-3030,0.30
ENG-train-3031,0.23
ENG-train-3032,0.14
ENG-train-3033,0.23
ENG-train-3034,0.25
ENG-train-3035,0.08
ENG-train-3036,0.00
ENG-train-3037,0.07
ENG-train-3038,0.10
ENG-train-3039,0.00
ENG-train-3040,0.00
ENG-train-3041,0.06
ENG-train-3042,0.27
ENG-train-3043,0.25
ENG-train-3044,0.06
ENG-train-3045,0.05
ENG-train-3046,0.00
ENG-train-3047,0.15
ENG-train-3048,0.12
ENG-train-3049,0.05
ENG-train-3050,0.10
ENG-train-3051,0.00
ENG-train-3052,0.29
ENG-train-3053,0.00
ENG-train-3054,0.27
ENG-train-3055,0.00
ENG-train-3056,0.50
ENG-train-3057,0.20
ENG-train-3058,0.06
ENG-train-3059,0.07
ENG-train-3060,0.04
ENG-train-3061,0.08
ENG-train-3062,0.25
ENG-train-3063,0.27
ENG-train-3064,0.07
ENG-train-3065,0.05
ENG-train-3066,0.10
ENG-train-3067,0.00
ENG-train-3068,0.18
ENG-train-3069,0.00
ENG-train-3070,0.17
ENG-train-3071,0.00
ENG-train-3072,0.08
ENG-train-3073,0.30
ENG-train-3074,0.11
ENG-train-3075,0.12
ENG-train-3076,0.06
ENG-train-3077,0.06
ENG-train-3078,0.16
ENG-train-3079,0.14
ENG-train-3080,0.00
ENG-train-3081,0.12
ENG-train-3082,0.17
ENG-train-3083,0.10
ENG-train-3084,0.22
ENG-train-3085,0.17
ENG-train-3086,0.17
ENG-train-3087,0.04
ENG-train-3088,0.14
ENG-train-3089,0.33
ENG-train-3090,0.09
ENG-train-3091,0.00
ENG-train-3092,0.14
ENG-train-3093,0.06
ENG-train-3094,0.06
ENG-train-3095,0.25
ENG-train-3096,0.00
ENG-train-3097,0.10
ENG-train-3098,0.00
ENG-train-3099,0.20
ENG-train-3100,0.10
ENG-train-3101,0.15
ENG-train-3102,0.00
ENG-train-3103,0.29
ENG-train-3104,0.17
ENG-train-3105,0.22
ENG-train-3106,0.00
ENG-train-3107,0.18
ENG-train-3108,0.00
ENG-train-3109,0.38
ENG-train-3110,0.00
ENG-train-3111,0.11
ENG-train-3112,0.20
ENG-train-3113,0.33
ENG-train-3114,0.10
ENG-train-3115,0.09
ENG-train-3116,0.29
ENG-train-3117,0.05
ENG-train-3118,0.07
ENG-train-3119,0.50
ENG-train-3120,0.00
ENG-train-3121,0.11
ENG-train-3122,0.22
ENG-train-3123,0.00
ENG-train-3124,0.00
ENG-train-3125,0.20
ENG-train-3126,0.00
ENG-train-3127,0.08
ENG-train-3128,0.15
ENG-train-3129,0.17
ENG-train-3130,0.40
ENG-train-3131,0.11
ENG-train-3132,0.04
ENG-train-3133,0.00
ENG-train-3134,0.11
ENG-train-3135,0.00
ENG-train-3136,0.00
ENG-train-3137,0.22
ENG-train-3138,0.05
ENG-train-3139,0.05
ENG-train-3140,0.10
ENG-train-3141,0.29
ENG-train-3142,0.12
ENG-train-3143,0.44
ENG-train-3144,0.00
ENG-train-3145,0.15
ENG-train-3146,0.31
ENG-train-3147,0.08
ENG-train-3148,0.04
ENG-train-3149,0.06
ENG-train-3150,0.14
ENG-train-3151,0.15
ENG-train-3152,0.20
ENG-train-3153,0.00
ENG-train-3154,0.14
ENG-train-3155,0.11
ENG-train-3156,0.18
ENG-train-3157,0.00
ENG-train-3158,0.43
ENG-train-3159,0.14
ENG-train-3160,0.00
ENG-train-3161,0.00
ENG-train-3162,0.14
ENG-train-3163,0.10
ENG-train-3164,0.09
ENG-train-3165,0.15
ENG-train-3166,0.12
ENG-train-3167,0.14
ENG-train-3168,0.14
ENG-train-3169,0.11
ENG-train-3170,0.08
ENG-train-3171,0.00
ENG-train-3172,0.00
ENG-train-3173,0.12
ENG-train-3174,0.23
ENG-train-3175,0.00
ENG-train-3176,0.06
ENG-train-3177,0.07
ENG-train-3178,0.14
ENG-train-3179,0.10
ENG-train-3180,0.20
ENG-train-3181,0.00
ENG-train-3182,0.05
ENG-train-3183,0.11
ENG-train-3184,0.17
ENG-train-3185,0.25
ENG-train-3186,0.15
ENG-train-3187,0.00
ENG-train-3188,0.22
ENG-train-3189,0.06
ENG-train-3190,0.19
ENG-train-3191,0.11
ENG-train-3192,0.10
ENG-train-3193,0.14
ENG-train-3194,0.08
ENG-train-3195,0.15
ENG-train-3196,0.06
ENG-train-3197,0.38
ENG-train-3198,0.12
ENG-train-3199,0.08
ENG-train-3200,0.00
ENG-train-3201,0.08
ENG-train-3202,0.25
ENG-train-3203,0.25
ENG-train-3204,0.04
ENG-train-3205,0.14
ENG-train-3206,0.06
ENG-train-3207,0.00
ENG-train-3208,0.00
ENG-train-3209,0.22
ENG-train-3210,0.33
ENG-train-3211,0.07
ENG-train-3212,0.17
ENG-train-3213,0.14
ENG-train-3214,0.00
ENG-train-3215,0.00
ENG-train-3216,0.00
ENG-train-3217,0.16
ENG-train-3218,0.00
ENG-train-3219,0.17
ENG-train-3220,0.00
ENG-train-3221,0.10
ENG-train-3222,0.00
ENG-train-3223,0.08
ENG-train-3224,0.17
ENG-train-3225,0.12
ENG-train-3226,0.22
